8220,16,0:00,54,660,1.04,68
8220,16,0:05,37,454,0.7,65
8220,16,0:10,38,466,0.53,69
8220,16,0:15,44,534,0.92,67
8220,16,0:20,23,289,0.5,66
8220,16,0:25,33,407,0.68,66
8220,16,0:30,37,448,0.63,65
8220,16,0:35,28,342,0.36,67
8220,16,0:40,23,280,0.45,67
8220,16,0:45,32,386,0.71,69
8220,16,0:50,23,288,0.37,67
8220,16,0:55,28,343,0.42,68
8220,16,1:00,15,180,0.32,66
8220,16,1:05,25,302,0.42,69
8220,16,1:10,22,273,0.53,65
8220,16,1:15,22,266,0.5,65
8220,16,1:20,11,133,0.21,65
8220,16,1:25,22,272,0.3,66
8220,16,1:30,16,198,0.22,69
8220,16,1:35,25,308,0.51,67
8220,16,1:40,19,228,0.15,65
8220,16,1:45,18,226,0.47,63
8220,16,1:50,19,236,0.18,67
8220,16,1:55,13,163,0.15,66
8220,16,2:00,14,176,0.23,67
8220,16,2:05,23,285,0.46,67
8220,16,2:10,16,193,0.36,67
8220,16,2:15,25,302,0.7,69
8220,16,2:20,9,110,0.17,66
8220,16,2:25,12,149,0.19,67
8220,16,2:30,14,176,0.21,66
8220,16,2:35,16,197,0.28,66
8220,16,2:40,16,192,0.32,65
8220,16,2:45,17,214,0.22,65
8220,16,2:50,9,114,0.03,65
8220,16,2:55,16,194,0.26,66
8220,16,3:00,23,278,0.53,65
8220,16,3:05,20,240,0.55,67
8220,16,3:10,16,200,0.23,67
8220,16,3:15,24,290,0.41,67
8220,16,3:20,29,358,0.66,66
8220,16,3:25,23,283,0.34,67
8220,16,3:30,16,199,0.3,67
8220,16,3:35,24,298,0.53,66
8220,16,3:40,32,386,0.61,68
8220,16,3:45,27,334,0.48,67
8220,16,3:50,32,394,0.6,65
8220,16,3:55,20,250,0.33,67
8220,16,4:00,27,325,0.42,66
8220,16,4:05,31,380,0.48,64
8220,16,4:10,23,286,0.42,67
8220,16,4:15,38,460,0.67,66
8220,16,4:20,39,474,0.48,67
8220,16,4:25,35,429,0.62,68
8220,16,4:30,37,446,0.53,68
8220,16,4:35,42,507,0.72,66
8220,16,4:40,75,907,0.94,69
8220,16,4:45,75,902,0.89,70
8220,16,4:50,82,990,1.15,69
8220,16,4:55,56,677,0.92,68
8220,16,5:00,95,1142,1.44,70
8220,16,5:05,78,944,1,69
8220,16,5:10,76,915,1.05,69
8220,16,5:15,115,1380,1.49,70
8220,16,5:20,127,1532,1.89,69
8220,16,5:25,154,1851,2.35,69
8220,16,5:30,185,2231,2.5,71
8220,16,5:35,204,2457,2.61,71
8220,16,5:40,225,2705,2.71,71
8220,16,5:45,293,3523,3.72,71
8220,16,5:50,273,3282,3.23,71
8220,16,5:55,276,3316,3.63,71
8220,16,6:00,259,3113,3.56,71
8220,16,6:05,268,3222,3.53,71
8220,16,6:10,303,3636,4.29,70
8220,16,6:15,345,4149,4.65,69
8220,16,6:20,384,4609,5.37,69
8220,16,6:25,479,5756,6.64,69
8220,16,6:30,512,6070,7.27,69
8220,16,6:35,589,6820,8.31,68
8220,16,6:40,654,7445,8.88,68
8220,16,6:45,641,7291,8.8,67
8220,16,6:50,671,7345,9.69,66
8220,16,6:55,636,7415,9.08,67
8220,16,7:00,638,7430,9.24,67
8220,16,7:05,644,7289,9.12,67
8220,16,7:10,675,7798,9.73,65
8220,16,7:15,698,7802,10.25,65
8220,16,7:20,669,7927,9.77,64
8220,16,7:25,647,7619,9.77,63
8220,16,7:30,700,8301,10.84,62
8220,16,7:35,664,7773,14.16,54
8220,16,7:40,685,8038,13.3,53
8220,16,7:45,683,8125,15.25,51
8220,16,7:50,701,8355,12.65,56
8220,16,7:55,640,7588,15.76,48
8220,16,8:00,671,7743,14.06,53
8220,16,8:05,618,7425,17.87,43
8220,16,8:10,665,7985,15.46,48
8220,16,8:15,555,6671,19.29,40
8220,16,8:20,594,7137,17.93,43
8220,16,8:25,603,7236,17.39,43
8220,16,8:30,622,7470,14.72,49
8220,16,8:35,649,7793,13.18,54
8220,16,8:40,648,7694,12.53,55
8220,16,8:45,633,7604,15.44,49
8220,16,8:50,577,6952,18.07,44
8220,16,8:55,587,7050,12.03,55
8220,16,9:00,527,6333,9.04,61
8220,16,9:05,411,4934,6.2,67
8220,16,9:10,392,4710,6.15,67
8220,16,9:15,431,5176,6.45,67
8220,16,9:20,411,4934,6.14,68
8220,16,9:25,374,4499,5.83,67
8220,16,9:30,370,4441,5.89,66
8220,16,9:35,407,4889,6.82,66
8220,16,9:40,407,4888,6.4,67
8220,16,9:45,405,4868,6.52,66
8220,16,9:50,370,4450,6.25,67
8220,16,9:55,345,4146,5.43,67
8220,16,10:00,323,3887,5.19,68
8220,16,10:05,304,3648,5.16,68
8220,16,10:10,321,3861,4.83,69
8220,16,10:15,304,3659,4.88,67
8220,16,10:20,299,3594,4.81,67
8220,16,10:25,299,3598,4.7,67
8220,16,10:30,315,3780,4.91,67
8220,16,10:35,312,3744,4.83,67
8220,16,10:40,327,3935,5.2,67
8220,16,10:45,317,3827,5,68
8220,16,10:50,301,3616,4.77,67
8220,16,10:55,290,3490,4.73,67
8220,16,11:00,292,3515,4.64,68
8220,16,11:05,251,3013,3.99,67
8220,16,11:10,308,3701,4.71,67
8220,16,11:15,311,3742,4.85,68
8220,16,11:20,282,3388,4.51,67
8220,16,11:25,301,3620,5.17,65
8220,16,11:30,307,3686,4.91,67
8220,16,11:35,324,3890,4.88,67
8220,16,11:40,361,4334,5.44,67
8220,16,11:45,331,3983,4.94,67
8220,16,11:50,288,3461,4.22,67
8220,16,11:55,304,3649,4.65,67
8220,16,12:00,277,3325,4.2,68
8220,16,12:05,320,3849,5.03,68
8220,16,12:10,312,3749,4.9,68
8220,16,12:15,291,3493,4.6,67
8220,16,12:20,303,3638,4.77,67
8220,16,12:25,334,4010,5.1,67
8220,16,12:30,336,4038,5.54,67
8220,16,12:35,357,4294,5.17,67
8220,16,12:40,295,3547,4.17,68
8220,16,12:45,332,3991,5.16,66
8220,16,12:50,316,3802,4.8,68
8220,16,12:55,322,3865,4.97,67
8220,16,13:00,299,3591,4.71,67
8220,16,13:05,299,3589,4.79,67
8220,16,13:10,322,3874,5.08,67
